# 초기화 시각: 2026-08-06T18:51:06+09:00
# 형식: 종류|식별자|보조 식별자|상태
content|KANGNAMHUMC-DAVPIkti_ms|DAVPIkti_ms|미달
content|GWANGJUBOHUN-DStRtAmic5B|DStRtAmic5B|미달
content|PRHANYANG-DbVL6AViQ7j|DbVL6AViQ7j|미달
content|KNJBIOACADEM-DOk29hHj8_f|DOk29hHj8_f|미달
content|PHARMPLAYOFF-C2zmsmVJSSQ|C2zmsmVJSSQ|미달
content|SAMHOSPITAL-DaRCqNvFBm3|DaRCqNvFBm3|미달
content|CNCHOSPITAL-DYMM6DQPkqQ|DYMM6DQPkqQ|미달
content|FRIENDLYPHAR-DZd7sCQvPNO|DZd7sCQvPNO|미달
content|DONGAONNURI-DL4dNeXTn_u|DL4dNeXTn_u|미달
content|YSBONLOVE-DYQ0R9yhdaW|DYQ0R9yhdaW|미달
content|OFFICIALNAPR-DbnJXPIRMzF|DbnJXPIRMzF|미달
content|PAPASPROMISE-DbpImZ1xGG-|DbpImZ1xGG-|미달
content|MOKDONGSAMSU-DVxzyRRDpZg|DVxzyRRDpZg|미달
content|JSR032-DP1PGvSkhTf|DP1PGvSkhTf|미달
content|SNUHOFFICIAL-Dbp47UwlA0b|Dbp47UwlA0b|미달
content|CNUH01-DaT5q9FJFib|DaT5q9FJFib|미달
content|PNUHHONGBO-DM9iXbPyo7L|DM9iXbPyo7L|미달
content|CAUHOSPITAL-DZY514hSt-x|DZY514hSt-x|미달
content|SEGYERODENTA-DZwZVAczc-I|DZwZVAczc-I|미달
content|ZIONWOMENS-Dbpkixdy870|Dbpkixdy870|미달
content|AYAKOFFICIAL-C3AFhiQPGNc|C3AFhiQPGNc|미달
content|GOODYAKSA-Da4HZvypQy5|Da4HZvypQy5|S
content|YYYAKSA-C7MzIzYvMkT|C7MzIzYvMkT|미달
content|REALPHARM5-C7su9x0pDnK|C7su9x0pDnK|미달
content|YAKALOFFICIA-DUIq5E-k6z4|DUIq5E-k6z4|미달
content|SHINEYAKSA-DbnaxXMANaE|DbnaxXMANaE|판정불가(지표없음)
content|GGULTIPYAKSA-Dbp4UmPBkKp|Dbp4UmPBkKp|판정불가(지표없음)
content|PINKYAK-DaQGDV6SBNf|DaQGDV6SBNf|판정불가(지표없음)
content|HEALTHYYAKSA-DWreQkmj-Cr|DWreQkmj-Cr|판정불가(지표없음)
content|MALTIYAKSA-DXB292PiYzW|DXB292PiYzW|판정불가(지표없음)
content|BADAYAKSA-DbirstJPaQ_|DbirstJPaQ_|판정불가(지표없음)
content|YAKSASUM-DbpNm0OxSFx|DbpNm0OxSFx|판정불가(지표없음)
content|GGNNYAKSA-DI3Vlz0i5Hr|DI3Vlz0i5Hr|판정불가(지표없음)
content|HEUNGDI-DbpNw4XSeRv|DbpNw4XSeRv|판정불가(지표없음)
content|KKAMANGYACKS-DbkuZqBzbeD|DbkuZqBzbeD|판정불가(지표없음)
content|GGOGIYAKSA-DbXjRx9p8nr|DbXjRx9p8nr|판정불가(지표없음)
content|LEEPHARMACY-DbqI7xYRJ7G|DbqI7xYRJ7G|판정불가(지표없음)
content|DREAMYAKSA-DbnwZ3rkwuH|DbnwZ3rkwuH|판정불가(지표없음)
content|MYOYAKSA-DbpwQEpj7hk|DbpwQEpj7hk|판정불가(지표없음)
content|YAKFILTER-DbqNX9LvB0w|DbqNX9LvB0w|판정불가(지표없음)
content|YAKSAMOM-DbkF84smkk3|DbkF84smkk3|판정불가(지표없음)
content|LIZYAKSA-Dbp59rwPbrD|Dbp59rwPbrD|판정불가(지표없음)
content|BROYAKSA-DbnhergSH4c|DbnhergSH4c|판정불가(지표없음)
content|JUNYYAKSA-DbpaHi5Elb7|DbpaHi5Elb7|판정불가(지표없음)
content|EFFICAHEALTH-DbbEr03ob0z|DbbEr03ob0z|미달
content|ACCP-DbqYBKtj49d|DbqYBKtj49d|미달
content|DUQUESNEPHAR-DZKqOqWiu0X|DZKqOqWiu0X|미달
content|STGWELLNESS-DABADS5J8HX|DABADS5J8HX|미달
content|HEALTHCAREDI-DbnwGKHjYBz|DbnwGKHjYBz|미달
content|LARKINUNIVER-DbqAdHVRGpu|DbqAdHVRGpu|미달
content|PHARMACYATQU-Dbpb-ConSyn|Dbpb-ConSyn|미달
content|RFUPHARMACY-CjGI2aYAG8l|CjGI2aYAG8l|미달
content|UCSFPHARMACY-DbWm52mBEHG|DbWm52mBEHG|미달
content|GAWANDECOLLE-DGk41PEy5Ci|DGk41PEy5Ci|미달
content|MBKUPHARMADM-DZLMlvJCExi|DZLMlvJCExi|미달
content|UNCSNPHA-DbcYNmHwj3_|DbcYNmHwj3_|미달
content|MIRANDALOUIS-DbXr-WHDmXd|DbXr-WHDmXd|미달
content|CEIMPACTRX-DbZlf56DBvY|DbZlf56DBvY|미달
content|UWCSCHOOLOFP-DXbS0SqoYLh|DXbS0SqoYLh|미달
content|TUCAPHARMACY-DajS6gnqohN|DajS6gnqohN|미달
content|MONADNOCKCOM-DZica8tFMkG|DZica8tFMkG|미달
content|BROADWATERPH-DbA6CANp6Q2|DbA6CANp6Q2|미달
content|MGMPHARMACY-DWI3BdyiLDe|DWI3BdyiLDe|미달
content|LBSCP0239-DT7EJtgAG51|DT7EJtgAG51|미달
content|PHARMACISTJE-DbmBKMJoeAm|DbmBKMJoeAm|미달
content|DRWONGU-Day14YnhYIa|Day14YnhYIa|A
content|DRPARKSKIN-DaSj1oetPvj|DaSj1oetPvj|A
content|LOVEPLAN-DbjxyHOM_LF|DbjxyHOM_LF|A
content|NHISKOREA-Da2P5puT6qC|Da2P5puT6qC|A
content|MEDICALKOREA-DbC0Xb_ho5e|DbC0Xb_ho5e|A
content|BODOC-DY4dbNcv_rA|DY4dbNcv_rA|미달
queue|189|kpanews1968|보류:릴스 그리드 미노출·최근12개 미확인
content|KPANEWS-Dbo9vxyozv6|Dbo9vxyozv6|판정불가(지표없음)
queue|221|knjbio.official|보류:릴스 11건 노출·12번째 및 최근12 중앙값 미확인
content|KNJBIO-DEyYbS3z1X7|DEyYbS3z1X7|미달|광고·판매
queue|222|korea_pharmacy|완료:기존 raw에 최근12 12/12 기록·원장 콘텐츠 존재
queue|223|mizmedi_hospital|완료:기존 raw recent12 complete 재사용
queue|224|ivywellness_official|완료:기존 raw recent12 complete 재사용
queue|225|idjmpharm|완료:기존 raw recent12 complete 재사용
queue|226|3paranmoon|완료:기존 raw recent12 complete 재사용
queue|227|thebareun_clinic|완료:기존 raw recent12 complete 재사용
queue|228|seoulteamdoctor|완료:기존 raw recent12 complete 재사용
queue|229|pharmfriends|완료:기존 raw recent12 complete 재사용
queue|230|kangnam_humc|완료:기존 raw recent12 complete 재사용
queue|231|zion_womens|완료:기존 raw recent12 complete 재사용
queue|232|madisesang|완료:기존 raw recent12 complete 재사용
queue|233|gwangju_bohun|완료:기존 raw recent12 complete 재사용
queue|234|baro2dc|완료:기존 raw recent12 complete 재사용
queue|235|do_u.know.hs|완료:기존 raw recent12 complete 재사용
queue|236|prhanyang|완료:기존 raw recent12 complete 재사용
queue|237|knjbio.academy|완료:기존 raw recent12 complete 재사용
queue|238|glucom_official|완료:기존 raw recent12 complete 재사용
queue|239|cmcsvincent|완료:기존 raw recent12 complete 재사용
queue|240|yusung_pharmacy|완료:기존 raw recent12 complete 재사용
queue|241|nutrii_official|완료:기존 raw recent12 complete 재사용
queue|242|pharmplay_official|완료:기존 raw recent12 complete 재사용
queue|243|seoulacehospital|완료:기존 raw recent12 complete 재사용
queue|244|mango._.baby|완료:기존 raw recent12 complete 재사용
queue|245|ayak_official|완료:기존 raw recent12 complete 재사용
queue|246|nutripharma_2019|완료:기존 raw recent12 complete 재사용
queue|247|veteranhospital|완료:기존 raw recent12 complete 재사용
queue|248|doremi.pharmacy.official|완료:기존 raw recent12 complete 재사용
queue|249|medikingdom_pharmacy|완료:기존 raw recent12 complete 재사용
queue|251|sam_hospital|완료:기존 raw recent12 complete 재사용
queue|252|dana_pharmacy_|완료:기존 raw recent12 complete 재사용
queue|253|cnchospital|완료:기존 raw recent12 complete 재사용
queue|254|friendly_pharmabros_official|완료:기존 raw recent12 complete 재사용
queue|255|amc_seoul_health|완료:기존 raw recent12 complete 재사용
queue|256|hanwhapharm_official|완료:기존 raw recent12 complete 재사용
queue|257|blessing.pharmacy|완료:기존 raw recent12 complete 재사용
queue|258|urimedi1|완료:기존 raw recent12 complete 재사용
queue|259|inbodypharm|완료:기존 raw recent12 complete 재사용
queue|260|donga_onnuri|완료:기존 raw recent12 complete 재사용
queue|262|ysbonlove|완료:기존 raw recent12 complete 재사용
queue|263|official_naproud|완료:기존 raw recent12 complete 재사용
queue|264|papas.promise|완료:기존 raw recent12 complete 재사용
queue|265|mokdong_samsung_top_im|완료:기존 raw recent12 complete 재사용
queue|267|mbb.official__|완료:기존 raw recent12 complete 재사용
queue|269|jsr032_|완료:기존 raw recent12 complete 재사용
queue|270|swmedical_official|완료:기존 raw recent12 complete 재사용
queue|271|urispine|완료:기존 raw recent12 complete 재사용
queue|273|wiltse_suwon|완료:기존 raw recent12 complete 재사용
queue|274|wellness_gn|완료:기존 raw recent12 complete 재사용
queue|275|seokyoung.park1223|완료:기존 raw recent12 complete 재사용
queue|277|36.5_pharm|완료:기존 raw recent12 complete 재사용
queue|278|bestson_suwon|완료:기존 raw recent12 complete 재사용
queue|279|peurajo|완료:기존 raw recent12 complete 재사용
queue|280|k_phf.official|완료:기존 raw recent12 complete 재사용
queue|285|eva.pharma|완료:기존 raw recent12 complete 재사용
queue|286|pharmfluency|완료:기존 raw recent12 complete 재사용
queue|288|ipsforg|완료:기존 raw recent12 complete 재사용
queue|290|ashpofficial|완료:기존 raw recent12 complete 재사용
queue|297|efficahealth|완료:기존 raw recent12 complete 재사용
queue|298|monashpharm|완료:기존 raw recent12 complete 재사용
queue|300|tamuhealth|완료:기존 raw recent12 complete 재사용
queue|301|accp|완료:기존 raw recent12 complete 재사용
queue|302|uncpharmacy|완료:기존 raw recent12 complete 재사용
queue|303|um_radyfhs|완료:기존 raw recent12 complete 재사용
queue|304|fmhs_uoa|완료:기존 raw recent12 complete 재사용
queue|305|uwmadisonpharmacy|완료:기존 raw recent12 complete 재사용
queue|306|cph_qu|완료:기존 raw recent12 complete 재사용
queue|307|duquesnepharm|완료:기존 raw recent12 complete 재사용
queue|310|leidenmedicine|완료:기존 raw recent12 complete 재사용
queue|311|healthcaredistrict|완료:기존 raw recent12 complete 재사용
queue|312|larkinuniversity|완료:기존 raw recent12 complete 재사용
queue|313|unm_pharmacy|완료:기존 raw recent12 complete 재사용
queue|314|dakota_rx|완료:기존 raw recent12 complete 재사용
queue|315|pharmacyatqub|완료:기존 raw recent12 complete 재사용
queue|316|masaryk_pharmacy|완료:기존 raw recent12 complete 재사용
queue|317|rfupharmacy|완료:기존 raw recent12 complete 재사용
queue|318|uclsopsu|완료:기존 raw recent12 complete 재사용
queue|319|uod_college_of_pharmacy|완료:기존 raw recent12 complete 재사용
queue|320|ucsfpharmacy|완료:기존 raw recent12 complete 재사용
queue|321|college.of.pharmacy.aau|완료:기존 raw recent12 complete 재사용
queue|322|ucpharmacy|완료:기존 raw recent12 complete 재사용
queue|323|taylorssop|완료:기존 raw recent12 complete 재사용
queue|324|innovationcompounding|완료:기존 raw recent12 complete 재사용
queue|325|_college_of_pharmacy_|완료:기존 raw recent12 complete 재사용
queue|326|gawande_college_of_pharmacy|완료:기존 raw recent12 complete 재사용
queue|327|mbku_pharmadmissions|완료:기존 raw recent12 complete 재사용
queue|328|unc_snpha|완료:기존 raw recent12 complete 재사용
queue|330|ceimpactrx|완료:기존 raw recent12 complete 재사용
queue|331|uwcschoolofpharmacy|완료:기존 raw recent12 complete 재사용
queue|332|tucapharmacy|완료:기존 raw recent12 complete 재사용
queue|333|monadnockcommunityhospital|완료:기존 raw recent12 complete 재사용
queue|334|broadwater.pharmacy|완료:기존 raw recent12 complete 재사용
queue|335|mgm_pharmacy|완료:기존 raw recent12 complete 재사용
queue|337|livunipharmacy|완료:기존 raw recent12 complete 재사용
queue|338|lbscp0239|완료:기존 raw recent12 complete 재사용
queue|250|lemonpharmacy38|보류:릴스 5건 노출·최근12 미확인
content|LEMONPHARMACY38-DbrwN6VzYbq|DbrwN6VzYbq|미달|불명
queue|261|innerdew.official|보류:릴스 5건 노출·최근12 미확인
content|INNERDEW-DZpAtZZz52W|DZpAtZZz52W|미달|불명
queue|266|pharmacyinpalm_official|보류:프로필 그리드 미노출·직접 known reel 1건 확인·최근12 미확인
content|PHARMACYINPALM-Ce2MIsmvzVC|Ce2MIsmvzVC|미달|불명
queue|268|sspharm_apgujeong|보류:프로필 그리드 미노출·known reel 1건 확인·조회수·최근12 미확인
content|SSPHARM-DYepFwZkmUo|DYepFwZkmUo|판정불가(지표없음)|불명
queue|272|leehwanho_ent|보류:프로필 그리드 미노출·known reel 1건 확인·조회수·최근12 미확인
content|LEEHWANHO-DY34i-1RY1y|DY34i-1RY1y|판정불가(지표없음)|불명
queue|276|bpa_antidrug|보류:프로필 그리드 미노출·known reel 1건 확인·조회수·최근12 미확인
content|BPA-DbU1KBgE1UK|DbU1KBgE1UK|판정불가(지표없음)|불명
queue|281|korea2nt_official|보류:프로필 그리드 미노출·known reel 1건 확인·조회수·최근12 미확인
content|KOREA2NT-DZMoBO0D-Xx|DZMoBO0D-Xx|판정불가(지표없음)|불명

queue|46|myyaksa|완료: 공개 릴스 12건·조회수 12/12 확인
content|MYYAKSA-DbnUYqJJWN0|DbnUYqJJWN0|A|불명
content|MYYAKSA-DbiOk0NJZHJ|DbiOk0NJZHJ|미달|불명
content|MYYAKSA-DbdHi2NJznK|DbdHi2NJznK|미달|불명
content|MYYAKSA-Dbc76M9JRm2|Dbc76M9JRm2|미달|불명
content|MYYAKSA-DbSuPTDpTjh|DbSuPTDpTjh|미달|불명
content|MYYAKSA-DbELR3fJUE9|DbELR3fJUE9|미달|불명
content|MYYAKSA-DadZZr3pTY6|DadZZr3pTY6|미달|불명
content|MYYAKSA-Daa11H2pFtK|Daa11H2pFtK|미달|불명
content|MYYAKSA-DaJD6G2Tkij|DaJD6G2Tkij|미달|불명
content|MYYAKSA-DUrxaC_kiZR|DUrxaC_kiZR|미달|불명
content|MYYAKSA-DZuNQcUpwWm|DZuNQcUpwWm|미달|불명
content|MYYAKSA-DZj7Sr-JPqH|DZj7Sr-JPqH|미달|불명

queue|99|imagine_yaksa|완료: 공개 릴스 0건·게시물 6건 모두 캐러셀·30일 후 재방문
content|DRHAIRLEE-DWDAkYwEpjj|DWDAkYwEpjj|S|광고아님
account|yu._.yak|국내 약사 인플루언서|신규
queue|342|yu._.yak|완료: 프로필·최근12 조회수 12건 확인; 대표 게시물 조회수 미노출 콘텐츠는 판정불가
content|YUYAK-DIzmDd_Ttws|DIzmDd_Ttws|판정불가(지표없음)|불명
audit|E0-OFFLINE-YUYAK-CANDIDATE-AUDIT-20260807-01|yu._.yak|no_safe_fill|raw-only
search|약사 인스타툰|no_new_medical_account|5-results
search|약국 인스타툰|no_new_medical_account|5-results-repeated
account|tony71004|국내 약사 인플루언서|신규
account|jjing_yaksa|국내 약사 인플루언서|신규
account|anyaksa3|국내 약사 인플루언서|신규
account|molti_yaksatoon|국내 약사 인플루언서|신규
account|cheoeum_yaksa__toon|국내 약사 인플루언서|신규
queue|343|tony71004|보류: 프로필 확인 완료; recent12·reels 지표 다음 배치
queue|344|jjing_yaksa|보류: 프로필 확인 완료; recent12·reels 지표 다음 배치
queue|345|anyaksa3|보류: 프로필 확인 완료; recent12·reels 지표 다음 배치
queue|346|molti_yaksatoon|보류: 프로필 확인 완료; recent12·reels 지표 다음 배치
queue|347|cheoeum_yaksa__toon|보류: 프로필 확인 완료; recent12·reels 지표 다음 배치
search|약사툰|5개 신규 약사툰 프로필 확인|recent12 대기
recheck|tony71004|E3-TONY-REELS-RECHECK-20260807-01|reels 6개; 조회수 5건·1건 미노출; recent12 미확인
recheck|jjing_yaksa|E3-JJING-REELS-RECHECK-20260807-01|reels 3개; 조회수 3건; recent12 미확인
recheck|anyaksa3|E3-ANYAKSA3-PROFILE-RECHECK-20260807-01|reels 탭 없음; recent12 미확인
recheck|molti_yaksatoon|E3-MOLTI-PROFILE-RECHECK-20260807-01|reels 탭 없음; recent12 미확인
attempt|cheoeum_yaksa__toon|E3-CHEOEUM-LEASE-ATTEMPT-20260807-01|lease_unavailable|no_browser_data
attempt|cheoeum_yaksa__toon|E3-CHEOEUM-LEASE-RETRY-20260807-02|lease_unavailable|no_browser_data
audit|E0-OFFLINE-YAKSA-TOON-GAP-AUDIT-20260807-01|five 약사툰 accounts|no_safe_fill|raw-only
recheck|cheoeum_yaksa__toon|E3-CHEOEUM-PROFILE-RECHECK-20260807-03|/reels/ 요청이 프로필로 리디렉션; reels 탭 미노출; profile-only values preserved
attempt|E3-CONTENT-LEASE-ATTEMPT-20260807-04|lease_unavailable|no_browser_data|offline_continuation
resolution|MYYAKSA-DbnUYqJJWN0|E0-MYYAKSA-USAGE-RESOLUTION-20260807-01|용도 공란을 직접 상세 근거로 내용으로 보완; 포맷 필드는 보류
attempt|E3-CONTENT-LEASE-RETRY-20260807-05|lease_unavailable|no_browser_data|offline_continuation
audit|E0-OFFLINE-GAP-AUDIT-20260807-02|account metrics + usage + thumbnail + format gaps|no_safe_fill|raw-only
correction|E0-OFFLINE-GAP-AUDIT-CORRECTION-20260807-01|169 total formatID blanks; 1 graded blanks|raw-only
guard|tony71004|E3-TONY-RECHECK-NO-NEW-20260807-01|same 6 reels as prior batch; no new evidence; do not repeat until next cycle
search|약물안전 약사|E1-MEDICAL-ANGLE-SEARCH-20260807-01|result_count=0|no_new_medical_account
search|약사 복약|E1-MEDICAL-ANGLE-SEARCH-20260807-01|result_count=0|no_new_medical_account
search|약사 건강|E1-MEDICAL-ANGLE-SEARCH-20260807-01|result_count=0|no_new_medical_account
search|약사추천|E1-JASIN-TRAVEL-CAROUSEL-20260807-01|검색 결과 21개 shortcode; jasin_yaksa DLhXpBnhH5Q 신규 채택
content|JASIN-DLhXpBnhH5Q|E1-JASIN-TRAVEL-CAROUSEL-20260807-01|F 형식 전용 캐러셀; 2025-06-30; 포맷 FMT-TRAVEL-MED-KIT-CHECKLIST-001
format|FMT-TRAVEL-MED-KIT-CHECKLIST-001|E1-JASIN-TRAVEL-CAROUSEL-20260807-01|여행 상비약 체크리스트 캐러셀; 소진도 미측정
candidate_review|DauIcFYFxFa|ok_hira|reviewed_observed_no_canonical_row
candidate_review|DauHkflicZa|ok_hira|reviewed_observed_no_canonical_row
candidate_review|DbNTJ35vXXa|lilly_yaksa|not_added_due_to_ad_uncertainty
candidate_review|DbAJH36AYT9|kumedicine_official|not_added_due_to_existing_employee_story_format
candidate_review|DanJm9ds_i6|dr_park_skin|not_added_due_to_existing_series_format
candidate_review|DL9w0F4yp_u|gunginam_tv|not_added_due_to_90_day_window_and_sales_context
candidate_review|DGEoFTvSplD|yongsanint|not_added_due_to_90_day_window_and_clinic_context
candidate_review|Dbk-1joIfoo|readyyoungpharmacy_global|not_added_due_to_explicit_promotion_and_non_medical_content
candidate_review|DZtz4FnB4rr|snubh_official|not_added_due_to_existing_hospital_story_format
candidate_review|DROyIJ2E3ZT|jilgyungyi_official|not_added_due_to_brand_promotion_and_90_day_window
candidate_review|DU-gj7tEk8V|yakin_magazine|not_added_due_to_nonmedical_lifestyle_and_90_day_window
candidate_review|DXVgbgkk-Lj|seoulacehospital|not_added_due_to_90_day_window_and_hospital_service_context
candidate_review|DbjxZB9sh0T|loveplan__|not_added_due_to_same_account_campaign_duplicate
candidate_review|DYBJamVppZv|snubh_official|not_added_due_to_existing_hospital_story_format
candidate_review|C_Ku_PcBGBR|modu_pharm|not_added_due_to_90_day_window_and_platform_promotion_context
candidate_review|DamSFYCTZog|zeroderma_official|not_added_due_to_clinic_service_lead_generation_format
candidate_review|Dba03AYx_j6|readyyoungpharmacy_global|not_added_due_to_explicit_collaboration_and_pharmacy_commerce_promotion
candidate_review|DZ6uYQFzT6b|zeroderma_official|not_added_due_to_existing_same_account_product_selection_format
candidate_review|DbS0-ckTaV_|zeroderma_official|not_added_due_to_clinic_promotion_context
candidate_review|DBvrXknyHww|jwtalk_official|not_added_due_to_nonmedical_lifestyle_and_90_day_window
candidate_review|DUke9gKknsk|mizmedi_hospital|not_added_due_to_90_day_window_and_hospital_story_cta
candidate_review|DU9diFLgN7s|seoulacehospital|not_added_due_to_medical_service_promotion_and_90_day_window
candidate_review|DB-80Leyrhk|jwtalk_official|not_added_due_to_90_day_window_and_external_channel_cta
candidate_review|C8eMxdzx5l9|akdskin_kr|not_added_due_to_duplicate_with_existing_akdskin_kr_dermatology_specialist_check_format_and_old_post
candidate_review|DThtM1WgnNU|humc_health|not_added_due_to_old_low_performance_and_overlap_with_existing_mental_health_checklist_formats
candidate_review|DazOAESJo4X|hello_khidi|not_added_due_to_nonmedical_workplace_talk_and_low_performance
candidate_review|DZ6-zUBCNn6|inha_uh|not_added_due_to_nonmedical_anniversary_performance_and_low_performance
candidate_review|DaJtdlYCJ87|cellmed.official|not_added_due_to_brand_collaboration_and_product_purchase_signals
candidate_review|DYn1nWVBTSL|hello_health_pr|not_added_due_to_institutional_brand_film_and_low_performance
candidate_review|DVqfXzaEtXz|baropharm_official|not_added_due_to_paid_course_promotion_and_profile_sales_cta
candidate_review|C8Ilf6RRl_c|icmcseoul|not_added_due_to_old_low_performance_and_repeated_hospital_profile_cta_format
candidate_review|DaM31A_JEWe|kumedicine_guro|not_added_due_to_nonmedical_institutional_branding_and_low_performance
candidate_review|DCh-qC4SmEC|ulsan_uuh|not_added_due_to_old_nonmedical_hospital_event_and_low_performance
candidate_review|DbZ2NFuBlEn|mariababy_official|not_added_due_to_low_performance_and_existing_personal_confession_lifestyle_routine_format
candidate_review|DUVNinQgSy-|prief_official|not_added_due_to_paid_education_platform_promotion_and_old_low_performance
candidate_review|DZZNzhJq4nu|csuh_official|not_added_due_to_common_hospital_health_info_format_and_low_performance
candidate_review|DakBZ5msr2v|gangdong_kyunghee|not_added_pending_human_review_of_video_structure_and_format_novelty
candidate_review|DbC5AdxCCd2|kuansanhospital|not_added_due_to_common_hospital_doctor_explainer_and_low_performance
candidate_review|DZeEUiKIbyX|connectcare_official|not_added_pending_medical_accuracy_and_format_review
candidate_review|DbarvnhznuA|shiny_jjeong|not_added_pending_medical_accuracy_and_format_review
candidate_review|C5zcQiMSjO-|cnuh_official|not_added_outside_recent_period_and_institutional_branding
candidate_review|Dbj_g-dgXVj|goodhospitals|not_added_institutional_branding_format_only
candidate_review|DRizxLtjk6v|khis_insta|not_added_promotional_content_and_outside_recent_period
candidate_review|DbIPOjHsUIn|nmc_official|not_added_institutional_branding_format_only
raw_observation|DUZoQwtCVeM|donghae.city|kinds=;status=excluded_format_only
raw_observation|DTkirOIjWWy|somda.park|kinds=;status=excluded_format_only
raw_observation|DUFKGl0kr3T|heimish__h_|kinds=;status=excluded_format_only
raw_observation|DYy5qtrzKmO|sue_yaksa|kinds=;status=excluded_format_only
raw_observation|DbXH_qwRpZt|heung_di|kinds=;status=reviewed_needs_manual
raw_observation|DLw4wbdyvwG|kkumyak|kinds=;status=excluded_format_only
raw_observation|C74PfMKvUuG|hongsee_yaksa|kinds=;status=excluded_format_only
raw_observation|DZUts3Jpxpz|kkamang_yacksa|kinds=;status=reviewed_needs_manual
raw_observation|DYH5Tokpomv|muse_yaksa|kinds=;status=excluded_format_only
raw_observation|DRg2wndj5Jt|ummayaksa|kinds=;status=reviewed_needs_manual
raw_observation|DWIQ9HaE6mi|dr.jungsodam|kinds=;status=excluded_format_only
raw_observation|DUuCkGqksk-|somda.park|kinds=;status=excluded_format_only
raw_observation|CZYoG9dMVjN|kangsoyeon__|kinds=;status=excluded_format_only
raw_observation|DOpqjGRDjFk|donghae.city|kinds=;status=excluded_format_only
raw_observation|CZhJF4qDbUk|nowhospital|kinds=;status=excluded_format_only
raw_observation|DXsc5DAkzW6|kangsoyeon__|kinds=;status=excluded_format_only
raw_observation|DbDH4GBSEvE|zion_womens|kinds=;status=excluded_format_only
raw_observation|DZoSoZRTlaU|official_medicoach|kinds=;status=reviewed_needs_manual
raw_observation|DaCNB5QzrMW|medikingdom_pharmacy|kinds=;status=reviewed_needs_manual
raw_observation|DItXg7Rye76|kkumyak|kinds=;status=excluded_format_only
raw_observation|C5qmaT6pKfC|hongsee_yaksa|kinds=;status=excluded_format_only
raw_observation|DYOx7euycJM|heung_di|kinds=;status=excluded_format_only
raw_observation|DYwN0Y8va2a|kkamang_yacksa|kinds=;status=reviewed_needs_manual
raw_observation|DXvBKQLzTQ1|kangsoyeon__|kinds=;status=excluded_format_only
raw_observation|Da_-lKWisaL|knowledgeins_kr|kinds=;status=excluded_format_only
raw_observation|DZhl__NT2os|dr.jungsodam|kinds=;status=reviewed_needs_manual
raw_observation|DbAIeaMvVKB|gimhae_city|kinds=;status=excluded_format_only
raw_observation|CuGK2dEgEa4|ckdhc__official|kinds=;status=excluded_format_only
